product_id, brand, desc, size, original_price, new_price, price_change
5828988,Kaws  Uniqlo,KAWS X SESAME STREET X  GRAPHIC TSHIRT ELMO BERT ERNIE BIG BIRD COOKIE MONSTER COMPANION BLUE WHITE BLACK,l,$63,$45,28.57%
6445251,Undercover  Uniqlo,Final DropUndercover x  Puffer Down Jacket,xxs,$135,$78,42.22%
6756557,Kaws  Uniqlo,Kaws X  Sesame Street,xl,$40,$30,25.0%
4465391,Lemaire  Uniqlo,Mock Neck Sweater,m,$45,-,
6259068,Uniqlo, X Naruto,m,$45,-,
5634344,Takashi Murakami  Uniqlo,  Takashi Murakami  Doraemon TShirt,l,$40,-,
1985296,Uniqlo,Bulky Fleece,s,$45,$36,20.0%
1302866,Uniqlo,Waxed Denims,32,$99,$80,19.19%
595165,Kaws  Uniqlo,Selling all  X Kaws TShirts,l,$35,-,
7295901,JWAnderson  Uniqlo,JW Anderson X  Sweater,s,$200,$145,27.5%
2462881,Art  Uniqlo,K Haring Pop Art New York 85 Big Logo Crew Neck Black Color Sweatshirts Hip Hop Swag Xl Size,xl,$180,-,
8210780,JWAnderson  Uniqlo,JWAnderson and  Padded Tote Bag JW Anderso,os,$100,-,
6076741,One Piece  Uniqlo,im gonna be king of the pirates,m,$80,$72,10.0%
8564095,Undercover  Uniqlo,Sweatshirt,m,$55,-,
6142999,Japanese Brand  Uniqlo, Down Collection Hood Jacket,xl,$250,-,
6148112,Japanese Brand  Uniqlo, jacket green army,l,$150,-,
5109997,Pharrell  Uniqlo,FREE SHIPPING  x PHARRELL WILLIAMS Tee Shirt adidas supreme nike a bathing ape undercover comme des garons off white neighborhood golf wang revenge moncler billionaire boys club fendi guess,m,$80,$57,28.75%
8087995,Kaws  Uniqlo,Kaws Sesame Street T Shirt Brand New,l,$45,-,
7772600,Kaws  Uniqlo,Cookie Monster Plush,os,$100,$64,36.0%
6720051,Kaws  Uniqlo,kaws big head tee,m,$82,$41,50.0%
5830639,Art  Moma  Uniqlo,MoMA Matthew Brannon Modern Art Black Panther Cartoon Anime Crewneck Sweatshirt Tee Shirt,l,$207,-,
5991757,Uniqlo,Undercover UU Collabs Baggy Balloon Pants,28,$125,$57,54.4%
6495149,Undercover  Uniqlo,Lightweight Down Jacket,s,$120,$63,47.5%
7891605,Undercover  Uniqlo,hooded fishtail parka,m,$236,-,
7826506,Kaws  Uniqlo,Kaws X  X sesame street XX sweater,l,$60,-,
7237226,Kaws  Uniqlo,Elmo  x Kaws x Sesame Street Plush Doll,os,$80,$57,28.75%
7232659,Kaws  Uniqlo,Kaws X  X Sesame Street Plush Toy,os,$75,$54,28.0%
6510533,Undercover  Uniqlo,Undercover  Jacket Sweater hoodie pulover,s,$76,-,
5994236,Lemaire  Uniqlo,Black cropped Pants,28,$120,$97,19.17%
7640088,JWAnderson  Uniqlo,JW Anderson X ,m,$40,-,
4727918,Undercover  Uniqlo,Sales FINAL DROP  Black Witch Tee,m,$70,$45,35.71%
5804989,Kaws  Uniqlo,Kaws TShirt,m,$75,$67,10.67%
4864349,Lemaire  Uniqlo,FW15  x Lemaire Banded Collar Sweatshirt Size S Olive,s,$60,$43,28.33%
4479581,Keith Haring  Uniqlo,Keith Haring Shirts,l,$25,$19,24.0%
2407628,Uniqlo,Kaws,m,$30,-,
2352715,Uniqlo,KEITH HARING X  T SHIRT POP ART SIZE L,l,$15,$13,13.33%
805047,Uniqlo,Light Indigo Denim Shirt,m,$23,-,
196400,Uniqlo,Slim Fit Corduroy Jeans,30,$30,-,
8565481,Undercover  Uniqlo,Undercover x  MA1 Pocket Washed Black Jeans,32,$150,$135,10.0%
3871417,Kaws  Uniqlo,KAWS X PEANUTS SHORTSLEEVE GRAPHIC TSHIRT,l,$55,-,
4035010,Japanese Brand  Uniqlo, SWEATER  JAPAN LIMITED CAMO,m,$160,-,
6494223,Japanese Brand  Uniqlo, CARGO PANTS MILITARY STYLES,32,$139,$57,58.99%
6177412,Keith Haring  Uniqlo,Rare Limited Keith Haring  Tee Museum Of Modern Art Limited Edition Tee,l,$24,$12,50.0%
7042870,The Simpsons  Uniqlo, The Simpsons t shirts,xl,$80,$72,10.0%
7993014,Kaws  Uniqlo,Kaws X  X sesame street XX hoodie,m,$75,$67,10.67%
3110852,Pharrell  Uniqlo,Pharrell Williams X  I Am Other Light Green Camouflage TShirts,l,$150,$78,48.0%
6391249,Art  Barbara Kruger  Uniqlo,Vintage rare Barbara Kruger pop art tshirt  large  andy warhol  stussy  kharing  kaws ,l,$65,$25,61.54%
7457457,Kaws  Uniqlo,Elmow X Kaws X  Plush Toy Sesame St 2018,os,$80,$64,20.0%
7588499,Lemaire  Uniqlo, U Wool Blended Chesterfield Coat,m,$200,$180,10.0%
8063916,Kaws  Uniqlo,2018 Kaws  Sesame Street Toy Elmo,os,$54,$45,16.67%
5824591,Kaws  Uniqlo,Kaws X  2016 Tee,l,$50,$45,10.0%
5442172,Undercover  Uniqlo, UNDERCOVER T Shirt,l,$80,$25,68.75%
8001540,Undercover  Uniqlo,Fleece Hoodie Fully Zipper Sweatshirt,s,$90,$64,28.89%
6710233,Undercover  Uniqlo, Undercoverism Parachute Zipper Low Rise Cotton Denim Pant,30,$227,$183,19.38%
2398807,Uniqlo, BRONZE Color Hoodies Goose Down Feather Winter Snow Sweater Jacket Japan Size L Rare,l,$39,-,
6979161,Kaws  Uniqlo,Kaws Blue Tee,m,$25,-,
5511925,Takashi Murakami  Uniqlo,DORAEMON x TAKASHI MURAKAMI x  SZ M T SHIRT GRAPHIC TEE WHITE BLACK MEDIUM,m,$50,-,
7422075,Kaws  Uniqlo,Kaws X Sesame street X  graphic tee,s,$30,$27,10.0%
5517505,Undercover  Uniqlo, x Undercover Faux Leather Bomber Black,xs,$100,$64,36.0%
6680595,Kaws  Uniqlo,Sesame Street Tee Hand Dyed Purple Xl,xl,$60,$30,50.0%
6964133,Uniqlo, U dark green sweater,l,$55,-,
3904190,Uniqlo,Peanuts X Kaws Snooper Hoodie,l,$80,$50,37.5%
6068552,Kaws  Uniqlo,Kaws  1st Collab,l,$50,-,
5973944,Undercover  Uniqlo, Undercover UU Skinny Jeans,29,$100,-,
5702706,Kaws  Uniqlo,Kaws X  Snoopy Large,os,$100,-,
5388250,Kaws  Peanuts  Uniqlo,Kaws Dolls,os,$100,$58,42.0%
1459140,Lemaire  Uniqlo,Hooded Duffle Coat,xs,$81,$72,11.11%
4134745,JWAnderson  Uniqlo,Maroon Stripes Scarf,os,$27,-,
3413605,Kaws  Uniqlo,DEADSTOCK,l,$30,-,
354508,Uniqlo,Navy Peacoat,s,$60,-,
4057283,Uniqlo,fleece,l,$150,-,
6077688,Star Wars  Uniqlo,Star Wars TShirts,xl,$80,$57,28.75%
7014563,JWAnderson  Uniqlo,FINAL DROP JW ANDERSON TSHIRT,l,$85,$34,60.0%
6124502,Japanese Brand  Uniqlo, Puffer Jacket with Hoodie Jacket ,m,$180,-,
3954214,Coca Cola  Uniqlo, x coca cola sweatshirts,m,$100,-,
3979640,Coca Cola  Uniqlo, x coca cola sweatshirts,m,$100,-,
7811034,Kaws  Uniqlo,Kaws X  X sesame street XX hoodie,xxl,$75,$67,10.67%
5558596,Japanese Brand  Uniqlo, Black Puffer Down Jacket,m,$284,$149,47.54%
5996946,Jun Takahashi  Undercover  Uniqlo,FW 12 Undercover x Jun Takahashi x  Blazer Thin Puffer Style Jacket,m,$176,$142,19.32%
5895390,Kaws  Uniqlo,Kaws X Sesame Street X  Elmo Graphic T Shirt Size M,m,$49,$27,44.9%
5808417,Kaws  Uniqlo,KAWS x SESAME STREET x  GRAPHIC TSHIRT ELMO BERT ERNIE BIG BIRD COOKIE MONSTER GROUCHY OSCAR BFF COMPANION TEE SHIRT WHITE BLACK,m,$45,-,
6707533,Uniqlo, Jacket Puffer Hoodies,m,$50,-,
3751815,Japanese Brand  Undercover  Uniqlo, x Undercover parkas fishtails dark blue colour,s,$185,$149,19.46%
4061400,Undercover  Uniqlo,Mickey Mouse White Shirt,l,$64,-,
5956788,Undercover  Uniqlo, X Undercover Fleece Hoodie Jacket,m,$89,-,
5527727,Uniqlo, Long Sleeve Black  Grey Stripe Tee Shirt,s,$25,-,
4192413,Uniqlo,Nice Design KEITH HARING pop Art Design Hoodies,xl,$100,$72,28.0%
